time/s,reltime/s,C/mA.h,C/A.h,Ewe/V,Ece/V,Ewe-Ece/V,,soc_init (lookup in 0.2C),,Q/Q_max,soc_cell
504654.024731892,0,2.02528056171205E-08,2.02528056171205E-11,0.135674655437469,-0.997535288333892,1.13320994377136,,9.61858235395057E-05,,2.77816263609335E-07,9.6463639803115E-05
504654.024931892,0.00020000000949949,4.05066708723704E-08,4.05066708723704E-11,0.138567090034484,-0.996837794780731,1.13540488481521,,,,5.5564706272113E-07,9.67414706022268E-05
504654.025131892,0.000400000018998981,6.07679602172639E-08,6.07679602172639E-11,0.141297519207,-0.997735142707824,1.13903266191482,,,,8.33579701197036E-07,9.70194032407027E-05
504654.025331892,0.000600000028498471,8.10317214992311E-08,8.10317214992311E-11,0.142882317304611,-0.998498797416687,1.14138111472129,,,,1.11154624827478E-06,9.72973697877805E-05
504654.025531892,0.000800000037997961,1.01290535595681E-07,1.01290535595681E-10,0.144027948379516,-0.999281525611877,1.14330947399139,,,,1.38944493272539E-06,9.75752684722311E-05
504654.025931892,0.00119999999878928,1.41810283064842E-07,1.41810283064842E-10,0.145650923252105,-1.00042712688446,1.14607805013656,,,,1.94527137263158E-06,9.81310949121373E-05
504654.026531893,0.00180000101681799,2.02599450945854E-07,2.02599450945854E-10,0.147063881158828,-1.00191617012023,1.14898005127906,,,,2.77914198828332E-06,9.8964965527789E-05
504654.027331893,0.00260000099660829,2.83638591567675E-07,2.83638591567675E-10,0.148171335458755,-1.0034053325653,1.15157666802406,,,,3.89079000778704E-06,0.000100076613547293
504654.028131893,0.00340000103460625,3.64693641662597E-07,3.64693641662597E-10,0.14931696653366,-1.00439810752868,1.15371507406234,,,,5.00265626423316E-06,0.000101188479803739
504654.029331892,0.00459999998565763,4.86266670955552E-07,4.86266670955552E-10,0.150443509221077,-1.00583004951477,1.15627355873584,,,,6.67032470446573E-06,0.000102856148243971
504654.030331892,0.00560000003315508,5.87572049763467E-07,5.87572049763467E-10,0.151455491781234,-1.00653636455535,1.15799185633659,,,,8.05997324778419E-06,0.00010424579678729
504654.031731893,0.00700000103097409,7.29403543803426E-07,7.29403543803426E-10,0.15252473950386,-1.00749099254608,1.16001573204994,,,,1.00055355802939E-05,0.0001061913591198
