time/s,reltime/s,C/mA.h,C/A.h,Ewe/V,Ece/V,Ewe-Ece/V
505288.732059007,0.21479984500911087,2.17354789541827e-05,2.1735478954182697e-08,0.665406763553619,-1.01176297664642,1.67716974020004
505288.737058999,0.21979983703931794,2.22414354433616e-05,2.2241435443361602e-08,0.664299309253692,-1.01164841651916,1.67594772577285
505288.741458991,0.22419982904102653,2.26866593741708e-05,2.26866593741708e-08,0.663287341594696,-1.01159107685089,1.67487841844558
505288.745258992,0.2279998300364241,2.30711687654256e-05,2.30711687654256e-08,0.662275373935699,-1.01159107685089,1.67386645078659
505288.750058992,0.23279983003158122,2.35568780120876e-05,2.3556878012087598e-08,0.661167919635772,-1.01149559020996,1.67266350984573
505288.755258991,0.23799982899799943,2.40830630312363e-05,2.40830630312363e-08,0.660117745399475,-1.01149559020996,1.67161333560943
505288.760458989,0.24319982703309506,2.46092469890912e-05,2.4609246989091203e-08,0.65908670425415,-1.01132380962371,1.67041051387786
505288.76525898,0.24799981800606474,2.50949488133192e-05,2.50949488133192e-08,0.65796011686325,-1.01151478290557,1.66947489976882
505288.770058972,0.2527998100267723,2.55806679593192e-05,2.55806679593192e-08,0.656910002231597,-1.01151478290557,1.66842478513717
505288.776058969,0.25879980699392036,2.61878193716208e-05,2.61878193716208e-08,0.655840694904327,-1.0114574432373,1.66729813814163
505288.782058968,0.2647998059983365,2.67949622935719e-05,2.67949622935719e-08,0.65482872724533,-1.01126658916473,1.66609531641006
505288.786858968,0.26959980599349365,2.72806754344039e-05,2.7280675434403898e-08,0.653797686100006,-1.0113810300827,1.6651787161827
505288.792458964,0.2751998020103201,2.78473252620962e-05,2.78473252620962e-08,0.652785658836364,-1.0113810300827,1.66416668891906
505288.799258953,0.2819997910410166,2.85354126559363e-05,2.8535412655936302e-08,0.651716411113739,-1.01113283634185,1.66284924745559
505288.805058944,0.28779978200327605,2.91223235262765e-05,2.9122323526276497e-08,0.650589883327484,-1.0110946893692,1.66168457269668
505288.811458945,0.29419978300575167,2.97699326707257e-05,2.9769932670725702e-08,0.649558782577514,-1.01130473613739,1.6608635187149
505288.819258946,0.30199978401651606,3.05592178023523e-05,3.05592178023523e-08,0.648489534854888,-1.01105654239654,1.65954607725143
505288.825458938,0.3081997760455124,3.1186594898502e-05,3.1186594898501994e-08,0.647477567195892,-1.01113283634185,1.65861040353775
505288.832058927,0.3147997650085017,3.18544488218095e-05,3.18544488218095e-08,0.646408319473266,-1.01120924949646,1.65761756896972
505288.840458922,0.32319975999416783,3.27044371730751e-05,3.27044371730751e-08,0.645377218723297,-1.01094198226928,1.65631920099258
505288.847258921,0.32999975903658196,3.33925447182523e-05,3.3392544718252295e-08,0.644346177577972,-1.01111376285553,1.6554599404335
505288.855258917,0.337999755050987,3.42020477586322e-05,3.4202047758632204e-08,0.643315076828002,-1.01107561588287,1.65439069271087
505288.862658904,0.34539974201470613,3.49508624176184e-05,3.49508624176184e-08,0.642303109169006,-1.01088464260101,1.65318775177002
505288.870858899,0.35359973704908043,3.57806165930297e-05,3.57806165930297e-08,0.641252934932708,-1.01098012924194,1.65223306417465
505288.880858899,0.363599737000186,3.67925083835919e-05,3.67925083835919e-08,0.640240967273712,-1.01084649562835,1.65108746290206
505288.88885889,0.3715997280087322,3.76020312243037e-05,3.7602031224303696e-08,0.639209926128387,-1.01092290878295,1.65013283491134
505288.900458875,0.38319971301825717,3.87758285668161e-05,3.87758285668161e-08,0.638121545314788,-1.01069378852844,1.64881533384323
505288.908658875,0.39139971300028265,3.96055778033203e-05,3.9605577803320295e-08,0.637014091014862,-1.01086556911468,1.64787966012954
505288.921058865,0.40379970299545676,4.08603160911136e-05,4.0860316091113605e-08,0.636002123355865,-1.01075100898742,1.64675313234329
505288.930658851,0.4133996890159324,4.18317225674788e-05,4.18317225674788e-08,0.634971022605896,-1.0108083486557,1.64577937126159
505288.943258852,0.4259996900218539,4.31067360341549e-05,4.31067360341549e-08,0.633882701396942,-1.01067471504211,1.64455741643905
505288.956258835,0.4389996730023995,4.44221856792767e-05,4.44221856792767e-08,0.632813453674316,-1.01073193550109,1.64354538917541
505288.966458828,0.4491996660362929,4.54543218861023e-05,4.54543218861023e-08,0.631801486015319,-1.01061737537384,1.64241886138916
505288.98245882,0.46519965800689533,4.70733714451392e-05,4.70733714451392e-08,0.630789458751678,-1.01056015491485,1.64134961366653
505288.992858804,0.4755996420281008,4.81257425496975e-05,4.8125742549697503e-08,0.629758417606353,-1.01054108142852,1.64029949903488
505289.007258806,0.4899996440508403,4.95828900982936e-05,4.95828900982936e-08,0.628746449947357,-1.01063656806945,1.63938301801681
505289.023458781,0.5061996190343052,5.12221250335375e-05,5.12221250335375e-08,0.627734422683715,-1.01035010814666,1.63808453083038
505289.039458783,0.5221996210166253,5.28412039428949e-05,5.28412039428949e-08,0.626722455024719,-1.01025462150573,1.63697707653045
505289.052058761,0.5347995990305208,5.41162241134378e-05,5.41162241134378e-08,0.625710487365722,-1.01038837432861,1.63609886169433
505289.06965876,0.5523995980038308,5.58971636792024e-05,5.58971636792024e-08,0.624679446220397,-1.01038837432861,1.63506782054901
505289.088258735,0.5709995730430819,5.77793048520883e-05,5.77793048520883e-08,0.623667418956756,-1.01035010814666,1.63401752710342
505289.10585873,0.5885995680000633,5.95602628058857e-05,5.9560262805885704e-08,0.62265545129776,-1.01017832756042,1.63283377885818
505289.126258712,0.6089995500515215,6.16245670517285e-05,6.162456705172849e-08,0.621643483638763,-1.01014018058776,1.63178366422653
505289.14705869,0.6297995280474424,6.37293067657285e-05,6.37293067657285e-08,0.620631515979766,-1.01017832756042,1.63080984354019
505289.167258685,0.6499995230115019,6.57733839071459e-05,6.57733839071459e-08,0.61961954832077,-1.01012098789215,1.62974053621292
505289.189658665,0.6723995030042715,6.8040033052365e-05,6.8040033052365e-08,0.618531167507171,-1.01004469394683,1.62857586145401
505289.216258642,0.6989994799951091,7.07316762208938e-05,7.07316762208938e-08,0.617519199848175,-1.00991106033325,1.62743026018142
505289.243058618,0.725799456005916,7.34435514377223e-05,7.34435514377223e-08,0.616507232189178,-1.00983464717865,1.62634187936782
505289.266458606,0.7491994440206327,7.58114078773392e-05,7.58114078773392e-08,0.615495264530181,-1.0098727941513,1.62536805868148
505289.293658589,0.7763994270353578,7.85638051943646e-05,7.85638051943646e-08,0.614464163780212,-1.00985372066497,1.62431788444519
505289.324058568,0.8067994060111232,8.16399976925717e-05,8.16399976925717e-08,0.613394916057586,-1.00956737995147,1.62296229600906
505289.35085855,0.8335993880173191,8.4351918866237e-05,8.435191886623699e-08,0.61238294839859,-1.0096628665924,1.62204581499099
505289.384458525,0.8671993630123325,8.77518510735697e-05,8.77518510735697e-08,0.611370980739593,-1.00962460041046,1.62099558115005
505289.4164585,0.8991993380477652,9.09899533689022e-05,9.09899533689022e-08,0.610358953475952,-1.00954830646514,1.6199072599411
505289.449458474,0.9321993120247498,9.43292449265718e-05,9.432924492657181e-08,0.609346985816955,-1.00952923297882,1.61887621879577
505289.488258438,0.9709992760326713,9.82554689066277e-05,9.82554689066277e-08,0.60831594467163,-1.00943374633789,1.61774969100952
505289.52805841,1.0107992480043322,0.000102282812507616,1.02282812507616e-07,0.607284843921661,-1.00931918621063,1.61660403013229
505289.569058387,1.0517992250388488,0.000106431649873654,1.06431649873654e-07,0.606272876262664,-1.00941467285156,1.61568754911422
505289.608858352,1.0915991900255904,0.000110458998756276,1.10458998756276e-07,0.605260908603668,-1.00931918621063,1.6145800948143
505289.662458317,1.1451991550275125,0.000115882834411329,1.1588283441132899e-07,0.604229807853698,-1.0089373588562,1.6131671667099
505289.706258276,1.1889991140342318,0.000120314978478683,1.20314978478683e-07,0.603217840194702,-1.00905191898345,1.61226975917816
505289.750458247,1.2331990850507282,0.000124787598316868,1.24787598316868e-07,0.602167665958404,-1.00897550582885,1.61114317178726
505289.8074582,1.2901990380487405,0.000130555414199829,1.30555414199829e-07,0.601155698299408,-1.00889921188354,1.61005491018295
505289.865458155,1.348198993015103,0.000136424470937914,1.3642447093791399e-07,0.600143730640411,-1.00884187221527,1.60898560285568
505289.924058115,1.406798953015823,0.000142354239049885,1.42354239049885e-07,0.599055349826812,-1.00863182544708,1.60768717527389
505289.987658066,1.470398903999012,0.000148789982012576,1.48789982012576e-07,0.598043382167816,-1.00863182544708,1.60667520761489
505290.049458021,1.5321988590294495,0.000155043590888381,1.55043590888381e-07,0.597031414508819,-1.00861275196075,1.60564416646957
505290.112457973,1.595198811031878,0.000161418623204032,1.61418623204032e-07,0.596019446849823,-1.00853645801544,1.60455590486526
505290.18885792,1.6715987580246292,0.000169149566112293,1.69149566112293e-07,0.595007479190826,-1.00844097137451,1.60344845056533
505290.265057863,1.74779870104976,0.00017686023632023,1.7686023632023e-07,0.593976378440856,-1.00832641124725,1.60230278968811
505290.345857804,1.8285986420232803,0.000185036369926399,1.8503636992639899e-07,0.59296441078186,-1.00838363170623,1.60134804248809
505290.428857734,1.9115985720418394,0.000193435158938169,1.9343515893816898e-07,0.591914236545562,-1.00817370414733,1.6000879406929
505290.51325768,1.9959985180175863,0.000201975638435946,2.01975638435946e-07,0.590902268886566,-1.00813543796539,1.59903770685195
505290.609257606,2.0919984439969994,0.000211689882064859,2.11689882064859e-07,0.589852094650268,-1.00794458389282,1.59779667854309
505290.708457527,2.19119836500613,0.000221727925853596,2.21727925853596e-07,0.588821053504943,-1.00796365737915,1.59678471088409
505290.810057455,2.292798292997759,0.000232008880851997,2.32008880851997e-07,0.587789952754974,-1.00784909725189,1.59563905000686
505290.925657367,2.408398205006961,0.000243706548934181,2.4370654893418097e-07,0.586777985095977,-1.00773453712463,1.59451252222061
505291.030457292,2.5131981300073676,0.000254311290615134,2.5431129061513404e-07,0.585708737373352,-1.00767731666564,1.593386054039
505291.161657199,2.6443980369949713,0.000267587508100602,2.6758750810060204e-07,0.58469671010971,-1.00733363628387,1.59203034639358
505291.287857106,2.770597944036126,0.000280357782554295,2.80357782554295e-07,0.583627462387085,-1.00744819641113,1.59107565879821
505291.42825699,2.910997828003019,0.000294564999691314,2.94564999691314e-07,0.582615494728088,-1.00741004943847,1.59002554416656
505291.568856896,3.051597734040115,0.000308792419925332,3.0879241992533197e-07,0.581603527069091,-1.00721907615661,1.5888226032257
505291.710056779,3.192797616997268,0.000323080648013287,3.23080648013287e-07,0.580515146255493,-1.00718092918396,1.58769607543945
505291.887656657,3.370397495047655,0.000341052221414115,3.41052221414115e-07,0.579407691955566,-1.0069899559021,1.58639764785766
505292.052256526,3.534997364040464,0.000357708298469583,3.57708298469583e-07,0.578357577323913,-1.00681817531585,1.58517575263977
505292.246656385,3.729397223039996,0.00037737979521354,3.7737979521354e-07,0.577345550060272,-1.00656998157501,1.58391553163528
505292.430456243,3.9131970810121857,0.000395978693405787,3.95978693405787e-07,0.576257228851318,-1.00662720203399,1.58288443088531
505292.631456105,4.114196943002753,0.000416317965946263,4.16317965946263e-07,0.575245261192321,-1.00655090808868,1.581796169281
505292.831055948,4.313796786009334,0.000436515650807155,4.3651565080715505e-07,0.574214160442352,-1.00639820098877,1.58061236143112
505293.067855778,4.550596615998074,0.000460477661954032,4.60477661954032e-07,0.573125839233398,-1.00635993480682,1.57948577404022
505293.309855592,4.792596429993864,0.000484965919274422,4.84965919274422e-07,0.572056531906127,-1.0061308145523,1.57818734645843
505293.569855407,5.052596245019231,0.000511275724116298,5.112757241162981e-07,0.571025490760803,-1.00618815422058,1.57721364498138
505293.814655219,5.29739605699433,0.000536047263037827,5.36047263037827e-07,0.570013523101806,-1.00588262081146,1.57589614391326
505294.089055011,5.571795849013142,0.000563814041207234,5.638140412072339e-07,0.56900155544281,-1.00576817989349,1.5747697353363
505294.369254801,5.851995639037341,0.000592167805087235,5.921678050872351e-07,0.567989528179168,-1.00567269325256,1.57366222143173
505294.653454592,6.136195430008229,0.000620926533869571,6.20926533869571e-07,0.566939353942871,-1.00551998615264,1.57245934009552
505294.976054359,6.458795197017025,0.000653571036012636,6.535710360126361e-07,0.565927386283874,-1.00529086589813,1.571218252182
505295.312854102,6.795594940020237,0.000687652386097444,6.87652386097444e-07,0.564915418624877,-1.0051953792572,1.57011079788208
505295.671453835,7.154194672999438,0.000723939915067619,7.23939915067619e-07,0.563827097415924,-1.00517630577087,1.56900340318679
505296.068853544,7.551594382035546,0.000764153546412786,7.641535464127859e-07,0.562795996665954,-1.00508081912994,1.56787681579589
505296.452053254,7.934794092027005,0.000802930174219939,8.02930174219939e-07,0.561784029006958,-1.00500440597534,1.5667884349823
505296.852452961,8.335193798993714,0.000843447141756614,8.43447141756614e-07,0.560772061347961,-1.00473713874816,1.56550920009613
505297.295052627,8.777793465007562,0.00088823417429626,8.8823417429626e-07,0.559721887111663,-1.00460350513458,1.56432539224624
505297.753452285,9.23619312304072,0.000934619955355922,9.34619955355922e-07,0.558690786361694,-1.00445079803466,1.56314158439636
505298.255251913,9.73799275100464,0.00098539738918013,9.853973891801301e-07,0.557678818702697,-1.00431716442108,1.56199598312377
505298.732851555,10.21559239301132,0.00103372618366777,1.03372618366777e-06,0.556666851043701,-1.00424075126647,1.56090760231018
505299.272451145,10.75519198301481,0.00108832861406604,1.08832861406604e-06,0.555616676807403,-1.00395441055297,1.55957108736038
505299.830050734,11.31279157201061,0.00114475280661549,1.14475280661549e-06,0.554604709148407,-1.00385892391204,1.55846363306045
505300.431450283,11.91419112100266,0.00120560900629394,1.2056090062939401e-06,0.553573608398437,-1.0036871433258,1.55726075172424
505301.073049815,12.555790653044824,0.00127053337538242,1.27053337538242e-06,0.55256164073944,-1.00357258319854,1.55613422393798
505301.713849329,13.196590167004615,0.0013353767651038,1.3353767651038001e-06,0.551530599594116,-1.00336253643035,1.55489313602447
505302.389248831,13.871989669045433,0.0014037212620957,1.4037212620957002e-06,0.550499498844146,-1.00315260887146,1.5536521077156
505303.111848289,14.594589126994833,0.00147684192267225,1.47684192267225e-06,0.54948753118515,-1.00309526920318,1.55258280038833
505303.849847746,15.33258858404588,0.00155152086167037,1.55152086167037e-06,0.548475563526153,-1.00286614894866,1.55134171247482
505304.691047116,16.17378795403056,0.00163664274840884,1.63664274840884e-06,0.547444462776184,-1.00277078151702,1.55021524429321
505305.510246509,16.992987347010057,0.00171953833601044,1.71953833601044e-06,0.546413421630859,-1.00257980823516,1.54899322986602
505306.409645836,17.892386674007867,0.00181054933596485,1.81054933596485e-06,0.545401453971862,-1.00240802764892,1.54780948162078
505307.310645161,18.793385999044403,0.00190172212089929,1.90172212089929e-06,0.544389426708221,-1.00235068798065,1.54674011468887
505308.310244416,19.792985254025552,0.00200287260776592,2.0028726077659204e-06,0.543377459049224,-1.00214064121246,1.54551810026168
505309.311843671,20.79458450904349,0.00210422553808656,2.10422553808656e-06,0.542365491390228,-1.00202620029449,1.54439169168472
505310.348242902,21.830983740044758,0.0022090996108171,2.2090996108171e-06,0.541353523731231,-1.00170159339904,1.54305511713028
505311.470242065,22.952982903050724,0.00232263526797294,2.32263526797294e-06,0.540322422981262,-1.00164437294006,1.54196679592132
505312.651241181,24.133982019033283,0.00244214140840702,2.4421414084070202e-06,0.539272308349609,-1.00147247314453,1.54074478149414
505313.929440224,25.412181062041782,0.00257148306283189,2.57148306283189e-06,0.538260281085968,-1.00122427940368,1.53948456048965
505315.249439248,26.73218008602271,0.00270505467371642,2.70505467371642e-06,0.537229239940643,-1.00120520591735,1.538434445858
505316.590238247,28.072979085030966,0.00284073134001592,2.84073134001592e-06,0.536217272281646,-1.00093793869018,1.53715521097183
505317.991037199,29.473778037005104,0.00298247946128911,2.98247946128911e-06,0.535205245018005,-1.00082337856292,1.53602862358093
505319.49223608,30.97497691801982,0.00313438648421234,3.13438648421234e-06,0.534135997295379,-1.00061333179473,1.53474932909011
505321.070834917,32.553575755038764,0.00329412632431752,3.29412632431752e-06,0.533104956150054,-1.00044155120849,1.53354650735855
505322.691833705,34.17457454302348,0.00345815532615615,3.45815532615615e-06,0.532092988491058,-1.00028884410858,1.53238183259964
505324.470432379,35.95317321701441,0.00363813105519281,3.63813105519281e-06,0.531080961227417,-1.00013601779937,1.53121697902679
505326.171431111,37.654171949019656,0.00381025557215843,3.81025557215843e-06,0.53006899356842,-0.999964237213134,1.53003323078155
505328.149629631,39.63237046904396,0.00401042949672208,4.01042949672208e-06,0.529057025909423,-0.999792397022247,1.52884942293167
