time/s,reltime/s,C/mA.h,C/A.h,Ewe/V,Ece/V,Ewe-Ece/V,,soc_init (lookup in 0.2C),,Q/Q_max,soc_cell
486540.050627864,0,8.10600320498148E-09,8.10600320498148E-12,0.115625478327274,-0.997615456581115,1.11324093490839,,3.05339246153066E-05,,1.11193459601941E-07,3.06451180749085E-05
486540.051027863,0.000399998971261084,2.43187165922588E-08,2.43187165922588E-11,0.116857282817363,-0.997200548648834,1.11405783146619,,,,3.33590076711369E-07,3.0867514692018E-05
486540.051427862,0.000799998000729829,4.05363796485794E-08,4.05363796485794E-11,0.118079297244548,-0.998174250125885,1.11625354737043,,,,5.56054590515493E-07,3.10899792058221E-05
486540.052227861,0.00159999699098989,7.29727670550346E-08,7.29727670550346E-11,0.119167648255825,-0.999949753284454,1.11911740154027,,,,1.00099817633792E-06,3.15349227916445E-05
486540.053827858,0.00319999398197979,1.37837055656645E-07,1.37837055656645E-10,0.120198719203472,-1.00187802314758,1.12207674235105,,,,1.89076893904863E-06,3.24246935543552E-05
486540.055827857,0.00519999297102913,2.18934210638205E-07,2.18934210638205E-10,0.121210701763629,-1.00363445281982,1.12484515458345,,,,3.00321276595617E-06,3.35371373812628E-05
486540.059027859,0.00839999498566613,3.48667032188839E-07,3.48667032188839E-10,0.122318148612976,-1.00531458854675,1.12763273715972,,,,4.78281251287845E-06,3.53167371281851E-05
486540.062827858,0.0121999940020032,5.02739430301719E-07,5.02739430301719E-10,0.123406499624252,-1.00695645809173,1.13036295771598,,,,6.89628848150506E-06,3.74302130968117E-05
486540.067027858,0.0163999939686619,6.73039390809006E-07,6.73039390809006E-10,0.124437570571899,-1.00806379318237,1.13250136375427,,,,9.23236475732519E-06,3.97662893726318E-05
486540.070827859,0.0201999949640594,8.27117092079586E-07,8.27117092079586E-10,0.125468641519546,-1.00894200801849,1.13441064953804,,,,1.13459134715993E-05,4.18798380869059E-05
486540.074827852,0.024199987994507,9.89299736917018E-07,9.89299736917018E-10,0.126671567559242,-1.00957202911377,1.13624359667301,,,,1.35706411099728E-05,4.41045657252794E-05
486540.079227846,0.028599981975276,1.16770110362105E-06,1.16770110362105E-09,0.127779006958007,-1.01004934310913,1.13782835006713,,,,1.6017847786297E-05,4.65517724016036E-05
486540.083427839,0.0327999749570154,1.33799116479026E-06,1.33799116479026E-09,0.128810092806816,-1.0106793642044,1.13948945701122,,,,1.83537882687278E-05,4.88877128840344E-05
486540.088227836,0.0375999719835818,1.53262469089693E-06,1.53262469089693E-09,0.129860252141952,-1.01108026504516,1.14094051718711,,,,2.10236583113433E-05,5.155758292665E-05
486540.092227836,0.0415999719989486,1.69479920218388E-06,1.69479920218388E-09,0.130891323089599,-1.01148116588592,1.14237248897552,,,,2.32482743783797E-05,5.37821989936863E-05
486540.096627836,0.0459999719751067,1.87319562004672E-06,1.87319562004672E-09,0.131998777389526,-1.01165294647216,1.14365172386169,,,,2.56954131693652E-05,5.62293377846718E-05
486540.100827837,0.0501999729895033,2.04349204566743E-06,2.04349204566743E-09,0.133010745048522,-1.01186299324035,1.14487373828887,,,,2.80314409556575E-05,5.85653655709641E-05
486540.105627831,0.0549999669892713,2.23812698490089E-06,2.23812698490089E-09,0.13406091928482,-1.01232123374939,1.14638215303421,,,,3.07013303827283E-05,6.12352549980349E-05
486540.110227823,0.0595999590004794,2.42463046726253E-06,2.42463046726253E-09,0.135149270296096,-1.0124739408493,1.1476232111454,,,,3.32596771915299E-05,6.37936018068365E-05
486540.114627815,0.063999951002188,2.60301804625325E-06,2.60301804625325E-09,0.136161252856254,-1.01274120807647,1.14890246093273,,,,3.57066947359842E-05,6.62406193512908E-05
486540.118827812,0.068199948000256,2.77329714679055E-06,2.77329714679055E-09,0.13724960386753,-1.0127602815628,1.15000988543033,,,,3.80424848668114E-05,6.8576409482118E-05
486540.123627813,0.0729999489849433,2.96791511939631E-06,2.96791511939631E-09,0.138299763202667,-1.01308488845825,1.15138465166091,,,,4.07121415555049E-05,7.12460661708116E-05
486540.129027812,0.078399947960861,3.18684473468197E-06,3.18684473468197E-09,0.139349937438964,-1.01331400871276,1.15266394615173,,,,4.3715291285075E-05,7.42492159003816E-05
486540.133427813,0.0827999489847571,3.36524468825923E-06,3.36524468825923E-09,0.140361905097961,-1.01329493522644,1.1536568403244,,,,4.61624785769442E-05,7.66964031922508E-05
486540.137227807,0.0865999429952353,3.51932097309165E-06,3.51932097309165E-09,0.141412079334259,-1.01342856884002,1.15484064817428,,,,4.82760078613395E-05,7.88099324766461E-05
486540.142427798,0.091799933987204,3.7301442341672E-06,3.7301442341672E-09,0.142557710409164,-1.01352393627166,1.15608164668083,,,,5.11679593164225E-05,8.17018839317291E-05
486540.148427788,0.0977999239694327,3.97341484079758E-06,3.97341484079758E-09,0.143665164709091,-1.01382946968078,1.15749463438987,,,,5.45050046748639E-05,8.50389292901705E-05
486540.153427789,0.10279992496362,4.17613775200314E-06,4.17613775200314E-09,0.144677147269249,-1.01390576362609,1.15858291089534,,,,5.72858402195218E-05,8.78197648348284E-05
486540.157627789,0.106999924988486,4.34643240852488E-06,4.34643240852488E-09,0.145803675055503,-1.01396310329437,1.15976677834987,,,,5.96218437383385E-05,9.01557683536452E-05
486540.16302779,0.112399926001672,4.56537828925583E-06,4.56537828925583E-09,0.146892040967941,-1.01396310329437,1.16085514426231,,,,6.26252165878715E-05,9.31591412031781E-05
486540.168227784,0.117599919962231,4.77621074020862E-06,4.77621074020862E-09,0.147961288690567,-1.0142685174942,1.16222980618476,,,,6.55172941043707E-05,9.60512187196773E-05
486540.173427775,0.1227999109542,4.98703470908933E-06,4.98703470908933E-09,0.148973271250724,-1.01428771018981,1.16326098144054,,,,6.84092552687151E-05,9.89431798840217E-05
486540.177427768,0.126799903984647,5.14921063515875E-06,5.14921063515875E-09,0.149985253810882,-1.01430678367614,1.16429203748703,,,,7.06338907429184E-05,0.000101167815358225
486540.182227766,0.131599902000744,5.34383319897784E-06,5.34383319897784E-09,0.151016324758529,-1.01430678367614,1.16532310843467,,,,7.33036104112187E-05,0.000103837535026525
486540.187027766,0.136399901995901,5.53844904982381E-06,5.53844904982381E-09,0.152028307318687,-1.01453590393066,1.16656421124935,,,,7.59732379948397E-05,0.000106507162610146
486540.192427766,0.141799901961349,5.75738326294554E-06,5.75738326294554E-09,0.153078466653823,-1.01461219787597,1.1676906645298,,,,7.89764507948634E-05,0.00010951037541017
486540.197227764,0.146599899977446,5.95201749685737E-06,5.95201749685737E-09,0.15414772927761,-1.0146312713623,1.16877900063991,,,,8.16463305467403E-05,0.000112180255162047
486540.201827757,0.151199892978184,6.13851638221078E-06,6.13851638221078E-09,0.155159711837768,-1.01472675800323,1.169886469841,,,,8.42046142964442E-05,0.000114738538911751
486540.207427747,0.156799882999621,6.36559371898571E-06,6.36559371898571E-09,0.156228959560394,-1.01484131813049,1.17107027769088,,,,8.73195297528904E-05,0.000117853454368197
486540.212827743,0.162199878948741,6.58453076167239E-06,6.58453076167239E-09,0.157260045409202,-1.01497495174408,1.17223499715328,,,,9.03227813672482E-05,0.000120856705982555
486540.216827743,0.166199878964107,6.74671729488505E-06,6.74671729488505E-09,0.158291116356849,-1.0149940252304,1.17328514158725,,,,9.25475623441022E-05,0.000123081486959409
486540.221827742,0.171199877979234,6.94945258233282E-06,6.94945258233282E-09,0.159341275691986,-1.01505136489868,1.17439264059066,,,,9.53285676588864E-05,0.000125862492274193
486540.227427743,0.176799879001919,7.17651153935326E-06,7.17651153935326E-09,0.160353258252143,-1.01508951187133,1.17544277012348,,,,0.0000984432309925001,0.000128977155607807
486540.233027733,0.182399868965149,7.40354079670376E-06,7.40354079670376E-09,0.161384329199791,-1.01522314548492,1.17660747468471,,,,0.000101557486923234,0.000132091411538541
486540.237627726,0.186999861965887,7.59004640082518E-06,7.59004640082518E-09,0.162415400147438,-1.01516592502594,1.17758132517337,,,,0.000104115862837108,0.000134649787452415
486540.242027718,0.191399853967596,7.76845660722918E-06,7.76845660722918E-09,0.163427382707595,-1.01512765884399,1.17855504155159,,,,0.000106563190771319,0.000137097115386626
486540.24762772,0.196999855979811,7.99550990511973E-06,7.99550990511973E-09,0.164515733718872,-1.01537585258483,1.17989158630371,,,,0.000109677776476265,0.000140211701091572
486540.253227719,0.202599854965229,8.22257204105456E-06,8.22257204105456E-09,0.165527716279029,-1.01547133922576,1.18099905550479,,,,0.000112792483416386,0.000143326408031693
486540.257627721,0.206999856978655,8.40096527751949E-06,8.40096527751949E-09,0.166539683938026,-1.01529955863952,1.18183924257755,,,,0.000115239578566797,0.000145773503182103
486540.262427713,0.211799848999362,8.59558536774582E-06,8.59558536774582E-09,0.167570754885673,-1.01533770561218,1.18290846049785,,,,0.000117909264303784,0.00014844318891909
486540.268627703,0.217999838991091,8.84698425316148E-06,8.84698425316148E-09,0.1686782091856,-1.01558589935302,1.18426410853862,,,,0.000121357808685343,0.000151891733300649
