time/s,reltime/s,C/mA.h,C/A.h,Ewe/V,Ece/V,Ewe-Ece/V
516002.567276602,0.0,0.0,0.0,0.723756790161132,-1.0332988500595,1.75705564022064
516002.567476602,0.00019999995129182935,8.07377364900377e-08,8.07377364900377e-11,0.683337688446044,-1.02519989013671,1.70853757858276
516002.567676602,0.0003999999607913196,1.61542581187354e-07,1.61542581187354e-10,0.666266024112701,-1.02044963836669,1.6867156624794
516002.567876602,0.0005999999702908099,2.42386274867587e-07,2.42386274867587e-10,0.65889573097229,-1.01724219322204,1.67613792419433
516002.568076602,0.0007999999797903001,3.23258227772182e-07,3.23258227772182e-10,0.654523253440856,-1.01575303077697,1.67027628421783
516002.568276602,0.0009999999892897904,4.04116054375966e-07,4.04116054375966e-10,0.651735544204711,-1.01449298858642,1.66622853279113
516002.568476602,0.0011999999987892807,4.8504098256429e-07,4.8504098256429e-10,0.649730682373046,-1.01353847980499,1.66326916217804
516002.568676603,0.0014000009978190064,5.65902339087592e-07,5.659023390875919e-10,0.647954940795898,-1.01271748542785,1.66067242622375
516002.568876603,0.0016000009491108358,6.46784888373481e-07,6.46784888373481e-10,0.64671379327774,-1.01208746433258,1.65880125761032
516002.569076603,0.001800000958610326,7.27692160341474e-07,7.27692160341474e-10,0.64539635181427,-1.01155292987823,1.6569492816925
516002.569476603,0.0022000009776093066,8.89549083179897e-07,8.89549083179897e-10,0.643620610237121,-1.01057922840118,1.6541998386383
516002.569876603,0.002600000996608287,1.05137068695492e-06,1.05137068695492e-09,0.64192122220993,-1.00981557369232,1.65173679590225
516002.570276604,0.0030000019469298422,1.21322054333157e-06,1.21322054333157e-09,0.64054650068283,-1.00916647911071,1.64971297979354
516002.570676603,0.0034000009763985872,1.37500329812367e-06,1.3750032981236702e-09,0.639190793037414,-1.00878465175628,1.6479754447937
516002.571076602,0.0037999999476596713,1.53676839007271e-06,1.5367683900727101e-09,0.6379114985466,-1.00824999809265,1.64616149663925
516002.571476602,0.004199999966658652,1.69860765669081e-06,1.6986076566908099e-09,0.636727690696716,-1.0080782175064,1.64480590820312
516002.572076601,0.004799998947419226,1.94133300251431e-06,1.94133300251431e-09,0.635123789310455,-1.00760090351104,1.6427246928215
516002.5724766,0.005199997976887971,2.10317226250966e-06,2.1031722625096602e-09,0.633978188037872,-1.00737178325653,1.6413499712944
516002.572876599,0.005599996948149055,2.26500446266598e-06,2.26500446266598e-09,0.632947087287902,-1.00710451602935,1.64005160331726
516002.573476598,0.0061999959871172905,2.50770508580737e-06,2.50770508580737e-09,0.631476879119873,-1.00693273544311,1.63840961456298
516002.574076597,0.006799994967877865,2.75049046675364e-06,2.7504904667536403e-09,0.6300830245018,-1.00660812854766,1.63669115304946
516002.574676596,0.007399993948638439,2.99327938424216e-06,2.9932793842421597e-09,0.628670036792755,-1.00641727447509,1.63508731126785
516002.575276595,0.007999992987606674,3.23600825998518e-06,3.23600825998518e-09,0.627238035202026,-1.00611174106597,1.633349776268
516002.575876594,0.008599991968367249,3.47874066564771e-06,3.47874066564771e-09,0.625825047492981,-1.00603544712066,1.63186049461364
516002.576276593,0.008999990997835994,3.64055167304145e-06,3.6405516730414496e-09,0.624813079833984,-1.00582540035247,1.63063848018646
516002.576876592,0.009599989978596568,3.88331233130561e-06,3.88331233130561e-09,0.623686552047729,-1.00574898719787,1.6294355392456
