reltime/s,C/mA.h,C/A.h,Ewe/V,soc,soc_cell
10641.311471591003,0.043145304733416,4.3145304733416e-05,0.496215462684631,0.5738802919385878,0.5738802873445463
10651.311664139968,0.0431858518970232,4.31858518970232e-05,0.49634912610054,0.5744196140787827,0.5744196094905557
10661.31185668899,0.0432263985500634,4.32263985500634e-05,0.496501863002777,0.5749589294278713,0.5749589248454587
10671.312049237951,0.043266945600224,4.3266945600224e-05,0.496444582939147,0.5754982500591008,0.5754982454825027
10681.312241787964,0.0433074925566976,4.33074925566976e-05,0.496520966291427,0.5760375694441896,0.576037564873406
10691.312434336984,0.0433480390034923,4.33480390034923e-05,0.496501863002777,0.576576882049985,0.5765768774850157
10701.312626886996,0.0433885855628148,4.33885855628148e-05,0.496597349643707,0.5771161961525246,0.5771161915933698
10711.31281943596,0.0434291322249059,4.3429132224905904e-05,0.496597349643707,0.5776555116220004,0.5776555070686599
10721.31301198597,0.0434696781731614,4.34696781731614e-05,0.496769189834594,0.5781948175966728,0.5781948130491467
10731.313204534992,0.0435102247205003,4.35102247205003e-05,0.496788263320922,0.5787341315398172,0.5787341269981054
10741.313397083955,0.0435507715568487,4.35507715568487e-05,0.496730983257293,0.5792734493271079,0.5792734447912106
10751.313589633966,0.0435913183727903,4.35913183727903e-05,0.496673703193664,0.5798127668429656,0.5798127623128827
10761.313782182988,0.0436318645655056,4.36318645655056e-05,0.496902853250503,0.5803520760692238,0.5803520715449553
10771.313974733,0.0436724108779979,4.3672410877997896e-05,0.496788263320922,0.5808913868886486,0.5808913823701944
10781.314167282952,0.0437129572427054,4.37129572427054e-05,0.496864646673202,0.5814306984025934,0.5814306938899536
10791.314359831971,0.0437535039727785,4.37535039727785e-05,0.496902853250503,0.581970014776305,0.5819700102694796
10801.314552381984,0.0437940504937034,4.37940504937034e-05,0.496921926736831,0.582509328368114,0.582509323867103
10811.314744931004,0.0438345969879785,4.38345969879785e-05,0.49703648686409,0.5830486416054513,0.5830486371102548
10821.314937480958,0.0438751437079814,4.38751437079814e-05,0.497189253568649,0.583587957845218,0.5835879533558359
10831.31513002998,0.0439156903500611,4.3915690350061095e-05,0.497189253568649,0.58412727304852,0.5841272685649522
