time/s,reltime/s,C/mA.h,C/A.h,Ewe/V,Ece/V,Ewe-Ece/V,,soc_init (lookup in 0.2C),,Q/Q_max,soc_cell
435832.710607815,0.261799795029219,5.3069661433498E-06,5.3069661433498E-09,0.140381008386611,-1.02067875862121,1.16105976700782,,,,7.27978894835364E-05,8.71535171010694E-05
435832.721007816,0.272199796047062,5.51762257888913E-06,5.51762257888913E-09,0.141431167721748,-1.0207359790802,1.16216714680194,,,,7.56875525224846E-05,9.00431801400176E-05
435832.731807809,0.282999788993038,5.73638369888067E-06,5.73638369888067E-09,0.142462238669395,-1.0208888053894,1.1633510440588,,,,7.86883909311477E-05,9.30440185486807E-05
435832.741807792,0.292999772005715,5.93894184918867E-06,5.93894184918867E-09,0.143493309617042,-1.0208123922348,1.16430570185184,,,,8.14669663811889E-05,9.58225939987219E-05
435832.752207793,0.303399773023557,6.14960167970922E-06,6.14960167970922E-09,0.144562572240829,-1.0210987329483,1.16566130518913,,,,8.43566759905243E-05,9.87123036080573E-05
435832.762807786,0.313999766018242,6.36430911430054E-06,6.36430911430054E-09,0.145593643188476,-1.02092695236206,1.16652059555053,,,,8.7301908289445E-05,0.000101657535906978
435832.774807769,0.325999749009497,6.6073753800657E-06,6.6073753800657E-09,0.146682009100914,-1.02132785320282,1.16800986230373,,,,9.06361506181852E-05,0.000104991778235718
435832.783607769,0.334799749020021,6.78562548466854E-06,6.78562548466854E-09,0.14769397675991,-1.02119421958923,1.16888819634914,,,,9.30812823685671E-05,0.0001074369099861
435832.79580776,0.346999739995226,7.03274405789044E-06,7.03274405789044E-09,0.148801431059837,-1.02127063274383,1.17007206380367,,,,9.64711119052187E-05,0.000110826739522752
435832.805207745,0.356399725016672,7.2231456393169E-06,7.2231456393169E-09,0.149813413619995,-1.0212515592575,1.1710649728775,,,,9.90829305804788E-05,0.000113438558198012
435832.817407746,0.368599726003595,7.47026131302118E-06,7.47026131302118E-09,0.150863572955131,-1.02151882648468,1.17238239943981,,,,0.000102472720343226,0.000116828347960759
435832.828407734,0.37959971401142,7.69307244362102E-06,7.69307244362102E-09,0.151875555515289,-1.02142333984375,1.17329889535903,,,,0.000105529114452963,0.000119884742070496
435832.838607723,0.389799703028984,7.89967802166939E-06,7.89967802166939E-09,0.152887523174285,-1.02155697345733,1.17444449663162,,,,0.000108363210173791,0.000122718837791324
435832.848807723,0.399999703047797,8.10628275159332E-06,8.10628275159332E-09,0.153899505734443,-1.02167153358459,1.17557103931903,,,,0.000111197294260539,0.000125552921878072
435832.86000771,0.411199690017384,8.33314410390125E-06,8.33314410390125E-09,0.154949679970741,-1.02172875404357,1.17667843401432,,,,0.000114309246967095,0.000128664874584628
435832.8726077,0.423799680022057,8.58836577170425E-06,8.58836577170425E-09,0.156057119369506,-1.02180516719818,1.17786228656768,,,,0.00011781023006453,0.000132165857682063
435832.882207701,0.433399681001902,8.78282015605105E-06,8.78282015605105E-09,0.157088190317153,-1.0217478275299,1.17883601784706,,,,0.000120477642744185,0.000134833270361718
435832.896007679,0.447199659014586,9.06234884220693E-06,9.06234884220693E-09,0.158138364553451,-1.02193880081176,1.18007716536521,,,,0.000124312055448655,0.000138667683066188
435832.905607676,0.45679965603631,9.25680616125464E-06,9.25680616125464E-09,0.159226715564727,-1.02176702022552,1.18099373579025,,,,0.000126979508384837,0.00014133513600237
435832.917607672,0.468799652007874,9.49987097705404E-06,9.49987097705404E-09,0.160276874899864,-1.02212977409362,1.18240664899349,,,,0.000130313730823787,0.00014466935844132
435832.928607653,0.47979963303078,9.72268154058191E-06,9.72268154058191E-09,0.161288857460022,-1.02199602127075,1.18328487873077,,,,0.000133370117154759,0.000147725744772292
435832.940007653,0.491199632990174,9.95359459684955E-06,9.95359459684955E-09,0.162300840020179,-1.02201521396637,1.18431605398654,,,,0.000136537648790803,0.000150893276408336
435832.951607644,0.502799623995088,1.01885596443381E-05,1.01885596443381E-08,0.163350999355316,-1.02216792106628,1.1855189204216,,,,0.000139760763296819,0.000154116390914352
435832.962007629,0.513199609005824,1.03992157259749E-05,1.03992157259749E-08,0.164362981915473,-1.02212977409362,1.1864927560091,,,,0.000142650421481137,0.00015700604909867
435832.97440763,0.525599610002246,1.06503856877485E-05,1.06503856877485E-08,0.165374964475631,-1.02216792106628,1.18754288554191,,,,0.000146095825620693,0.000160451453238226
435832.983807619,0.53499959904002,1.08407865990367E-05,1.08407865990367E-08,0.166386932134628,-1.02212977409362,1.18851670622825,,,,0.000148707635103384,0.000163063262720917
435832.996607607,0.547799587016925,1.11000593354304E-05,1.11000593354304E-08,0.167418003082275,-1.0223970413208,1.18981504440307,,,,0.000152264188414683,0.000166619816032216
435833.006407607,0.557599587016739,1.12985611483454E-05,1.12985611483454E-08,0.168429985642433,-1.02232062816619,1.19075061380863,,,,0.00015498712137648,0.000169342748994013
435833.019407589,0.570599569007754,1.15618850253522E-05,1.15618850253522E-08,0.16949924826622,-1.02232062816619,1.19181987643241,,,,0.000158599245889605,0.000172954873507138
435833.032207583,0.583399563038256,1.1821155535678E-05,1.1821155535678E-08,0.170587599277496,-1.02241611480712,1.19300371408462,,,,0.000162155768664993,0.000176511396282526
435833.042607579,0.593799558992032,1.20318128557668E-05,1.20318128557668E-08,0.171656861901283,-1.02235877513885,1.19401563704013,,,,0.000165045443837679,0.000179401071455212
435833.056007559,0.607199539022986,1.23032389088637E-05,1.23032389088637E-08,0.172668844461441,-1.02249240875244,1.19516125321388,,,,0.000168768709312259,0.000183124336929792
435833.066207559,0.617399539041799,1.2509843993518E-05,1.2509843993518E-08,0.173680812120437,-1.0223970413208,1.19607785344123,,,,0.000171602798264993,0.000185958425882526
435833.078607548,0.629799528047442,1.27610156155294E-05,1.27610156155294E-08,0.174711883068084,-1.02258789539337,1.19729977846145,,,,0.00017504822517873,0.000189403852796263
435833.090807537,0.641999517043587,1.30081330918603E-05,1.30081330918603E-08,0.175723865628242,-1.02266430854797,1.19838817417621,,,,0.000178438039668866,0.000192793667286399
435833.102207537,0.653399517002981,1.32390480923156E-05,1.32390480923156E-08,0.176754936575889,-1.02247333526611,1.199228271842,,,,0.000181605597974151,0.000195961225591684
435833.114807516,0.665999496006407,1.3494268949247E-05,1.3494268949247E-08,0.177824199199676,-1.02266430854797,1.20048850774765,,,,0.000185106569948519,0.000199462197566052
435833.125207514,0.676399493997451,1.37049292032089E-05,1.37049292032089E-08,0.178855270147323,-1.02264523506164,1.20150050520896,,,,0.000187996285366377,0.00020235191298391
435833.138607505,0.689799485029653,1.39763539462453E-05,1.39763539462453E-08,0.179943621158599,-1.02279794216156,1.20274156332016,,,,0.000191719532870306,0.000206075160487839
435833.151407491,0.702599471027497,1.42356227590806E-05,1.42356227590806E-08,0.180955603718757,-1.02287423610687,1.20382983982563,,,,0.000195276032360502,0.000209631659978035
435833.16200749,0.713199470017571,1.44503308667077E-05,1.44503308667077E-08,0.182043954730033,-1.0227597951889,1.20480374991893,,,,0.000198221273891738,0.000212576901509271
435833.176207471,0.727399451017845,1.47379604184793E-05,1.47379604184793E-08,0.183075025677681,-1.02295064926147,1.20602567493915,,,,0.000202166809581335,0.000216522437198868
435833.187407467,0.738599447009619,1.49648230779502E-05,1.49648230779502E-08,0.184106096625328,-1.02295064926147,1.2070567458868,,,,0.000205278780218796,0.000219634407836329
435833.20040746,0.751599440001883,1.52281455749438E-05,1.52281455749438E-08,0.185118079185485,-1.02287423610687,1.20799231529235,,,,0.000208890885801698,0.000223246513419231
435833.214407444,0.765599424019456,1.55117242708802E-05,1.55117242708802E-08,0.186244621872901,-1.02298879623413,1.20923341810703,,,,0.000212780854195888,0.000227136481813421
435833.224807444,0.775999424047768,1.57223864346742E-05,1.57223864346742E-08,0.187256604433059,-1.0229697227478,1.21022632718086,,,,0.000215670595811717,0.00023002622342925
435833.238607425,0.789799405029044,1.60019166428181E-05,1.60019166428181E-08,0.188287675380706,-1.0230461359024,1.21133381128311,,,,0.000219505029393938,0.000233860657011471
435833.251807421,0.802999400999397,1.6269288195918E-05,1.6269288195918E-08,0.189337834715843,-1.02312242984771,1.21246026456356,,,,0.000223172677584609,0.000237528305202142
435833.263407412,0.814599392004311,1.65042540902892E-05,1.65042540902892E-08,0.190464377403259,-1.0230461359024,1.21351051330566,,,,0.000226395803707671,0.000240751431325204
435833.278607397,0.829799377010204,1.68121394150787E-05,1.68121394150787E-08,0.191533640027046,-1.02316069602966,1.2146943360567,,,,0.000230619196365963,0.000244974823983496
435833.292007394,0.843199374037795,1.70835646531648E-05,1.70835646531648E-08,0.192545622587204,-1.02325618267059,1.21580180525779,,,,0.000234342450660697,0.00024869807827823
435833.302607376,0.853799356031232,1.72982731130388E-05,1.72982731130388E-08,0.19363397359848,-1.02312242984771,1.21675640344619,,,,0.000237287697023852,0.000251643324641385
435833.317807374,0.868999354017433,1.76061552568442E-05,1.76061552568442E-08,0.194722324609756,-1.02317976951599,1.21790209412574,,,,0.000241511046047246,0.000255866673664779
435833.330807358,0.881999338045716,1.78694771172271E-05,1.78694771172271E-08,0.195753395557403,-1.02323698997497,1.21899038553237,,,,0.000245123142897491,0.000259478770515024
435833.341807351,0.892999331001192,1.80922884941101E-05,1.80922884941101E-08,0.196765378117561,-1.02323698997497,1.22000236809253,,,,0.000248179540385598,0.000262535168003131
435833.356007345,0.907199325039983,1.83799184362093E-05,1.83799184362093E-08,0.197777360677719,-1.02352344989776,1.22130081057548,,,,0.000252125081429483,0.000266480709047016
435833.367807326,0.918999306042679,1.86189327148927E-05,1.86189327148927E-08,0.198789328336715,-1.0233324766159,1.22212180495262,,,,0.00025540374094503,0.000269759368562563
435833.381207328,0.932399308017921,1.88903574939403E-05,1.88903574939403E-08,0.199877679347991,-1.02337062358856,1.22324830293655,,,,0.00025912698894294,0.000273482616560473
435833.396807305,0.947999285010155,1.92063437220123E-05,1.92063437220123E-08,0.200889661908149,-1.02350437641143,1.22439403831958,,,,0.000263461505103049,0.000277817132720582
435833.408407304,0.959599284047727,1.94413083444039E-05,1.94413083444039E-08,0.201901644468307,-1.02342796325683,1.22532960772514,,,,0.000266684613777831,0.000281040241395364
435833.421407293,0.972599273023661,1.97046291103793E-05,1.97046291103793E-08,0.202932715415954,-1.02331340312957,1.22624611854553,,,,0.000270296695615628,0.000284652323233161
435833.436007281,0.987199261027854,2.00003618966374E-05,2.00003618966374E-08,0.203944697976112,-1.02358067035675,1.22752536833286,,,,0.00027435338678515,0.000288709014402683
435833.447007279,0.998199259047397,2.02231726013124E-05,2.02231726013124E-08,0.204956665635108,-1.02348518371582,1.22844184935092,,,,0.000277409775052296,0.000291765402669829
435833.460207257,1.01139923703158,2.04905452848308E-05,2.04905452848308E-08,0.206045031547546,-1.02363801002502,1.22968304157257,,,,0.000281077438749394,0.000295433066366927
435833.475807258,1.02699923800537,2.08065321499274E-05,2.08065321499274E-08,0.207076102495193,-1.023695230484,1.2307713329792,,,,0.000285411963647838,0.000299767591265371
435833.48760724,1.0387992199976,2.1045548653437E-05,2.1045548653437E-08,0.20808807015419,-1.02359974384307,1.23168781399726,,,,0.000288690653682263,0.000303046281299796
435833.500207234,1.0513992140186,2.13007692599462E-05,2.13007692599462E-08,0.209100052714347,-1.02363801002502,1.23273806273937,,,,0.000292191622221484,0.000306547249839017
435833.516607221,1.06779920100234,2.16329623108936E-05,2.16329623108936E-08,0.210131123661994,-1.02367615699768,1.23380728065967,,,,0.000296748454196071,0.000311104081813604
435833.527207212,1.07839919201797,2.18476726098193E-05,2.18476726098193E-08,0.211162194609642,-1.02375257015228,1.23491476476192,,,,0.000299693725786273,0.000314049353403806
435833.542407207,1.09359918703558,2.21555577562087E-05,2.21555577562087E-08,0.212174177169799,-1.02365708351135,1.23583126068115,,,,0.000303917115997376,0.000318272743614909
435833.556807187,1.10799916699762,2.24472377440995E-05,2.24472377440995E-08,0.213186159729957,-1.02379071712493,1.23697687685489,,,,0.000307918213224959,0.000322273840842492
435833.570607189,1.12179916899186,2.27267641673485E-05,2.27267641673485E-08,0.214198127388954,-1.02392435073852,1.23812247812748,,,,0.000311752594888183,0.000326108222505716
435833.583407167,1.13459914701525,2.29860364455315E-05,2.29860364455315E-08,0.21530558168888,-1.02367615699768,1.23898173868656,,,,0.000315309141914012,0.000329664769531545
435833.598407164,1.14959914400242,2.32898679421179E-05,2.32898679421179E-08,0.216317564249038,-1.02384793758392,1.24016550183296,,,,0.000319476926503675,0.000333832554121208
435833.614207144,1.16539912403096,2.36099063348439E-05,2.36099063348439E-08,0.217425003647804,-1.02382886409759,1.24125386774539,,,,0.000323867027912811,0.000338222655530344
435833.627007141,1.17819912103005,2.38691771262221E-05,2.38691771262221E-08,0.218436986207962,-1.02380979061126,1.24224677681922,,,,0.000327423554543513,0.000341779182161046
435833.641607128,1.19279910804471,2.41649099853303E-05,2.41649099853303E-08,0.219525337219238,-1.02388620376586,1.2434115409851,,,,0.00033148024671235,0.000345835874329883
435833.658007117,1.20919909700751,2.44971034241219E-05,2.44971034241219E-08,0.220575511455535,-1.02403891086578,1.24461442232132,,,,0.000336037084007159,0.000350392711624692
435833.673607103,1.22479908302194,2.48130920223063E-05,2.48130920223063E-08,0.221606582403183,-1.02400076389312,1.24560734629631,,,,0.000340371632679099,0.000354727260296632
435833.685407094,1.23659907403635,2.50521078556776E-05,2.50521078556776E-08,0.222618550062179,-1.02386701107025,1.24648556113243,,,,0.000343650313520955,0.000358005941138488
435833.700807087,1.25199906702619,2.53640439324081E-05,2.53640439324081E-08,0.223687812685966,-1.02396249771118,1.24765031039714,,,,0.000347929272049494,0.000362284899667027
435833.717607071,1.26879905100213,2.57043372508552E-05,2.57043372508552E-08,0.224737986922264,-1.02417254447937,1.24891053140163,,,,0.000352597218804598,0.000366952846422131
435833.733007062,1.28419904201292,2.60162744940155E-05,2.60162744940155E-08,0.225807234644889,-1.02409613132476,1.24990336596965,,,,0.000356876193333546,0.000371231820951079
435833.745607049,1.29679902899079,2.62714949225386E-05,2.62714949225386E-08,0.226819217205047,-1.02407705783844,1.25089627504348,,,,0.000360377159431257,0.00037473278704879
435833.761407043,1.31259902304737,2.6591530876855E-05,2.6591530876855E-08,0.227850288152694,-1.02407705783844,1.25192734599113,,,,0.000364767227391701,0.000379122855009234
435833.777807025,1.32899900502525,2.69237231868836E-05,2.69237231868836E-08,0.228900462388992,-1.02424895763397,1.25314942002296,,,,0.000369324049202793,0.000383679676820326
435833.794007018,1.34519899799488,2.72518654184209E-05,2.72518654184209E-08,0.230007901787757,-1.02422976493835,1.25423766672611,,,,0.000373825314381631,0.000388180941999164
435833.809207002,1.36039898201125,2.75597507067852E-05,2.75597507067852E-08,0.231038972735405,-1.0242680311203,1.2553070038557,,,,0.000378048706540263,0.000392404334157796
435833.822806999,1.37399897899013,2.78352300566103E-05,2.78352300566103E-08,0.232089146971702,-1.02419161796569,1.2562807649374,,,,0.000381827572793008,0.000396183200410541
435833.839406979,1.39059895899845,2.81714730117883E-05,2.81714730117883E-08,0.233139306306839,-1.0242680311203,1.25740733742713,,,,0.000386439959009442,0.000400795586626975
435833.856406971,1.40759895101655,2.85158167630434E-05,2.85158167630434E-08,0.234170377254486,-1.02442073822021,1.2585911154747,,,,0.000391163467257111,0.000405519094874644
435833.873006955,1.4241989350412,2.88520606371263E-05,2.88520606371263E-08,0.235201448202133,-1.02422976493835,1.25943121314048,,,,0.00039577586607855,0.000410131493696083
435833.885806951,1.43699893099256,2.91113322079181E-05,2.91113322079181E-08,0.23625162243843,-1.02424895763397,1.2605005800724,,,,0.000399332403400797,0.00041368803101833
435833.902206932,1.45339891203912,2.94435236338112E-05,2.94435236338112E-08,0.237282693386077,-1.02422976493835,1.26151245832443,,,,0.00040388921308383,0.000418244840701363
435833.919006925,1.47019890503725,2.97838194606204E-05,2.97838194606204E-08,0.238313764333725,-1.02434432506561,1.26265808939933,,,,0.000408557194247193,0.000422912821864726
435833.936206908,1.48739888804266,3.01322129360503E-05,3.01322129360503E-08,0.239383026957511,-1.02442073822021,1.26380376517772,,,,0.000413336254266808,0.000427691881884341
435833.952406898,1.5035988780437,3.04603527618779E-05,3.04603527618779E-08,0.240394994616508,-1.02451622486114,1.26491121947765,,,,0.000417837486445513,0.000432193114063046
435833.968806885,1.51999886502745,3.07925451418591E-05,3.07925451418591E-08,0.241464257240295,-1.02447795867919,1.26594221591949,,,,0.000422394309216174,0.000436749936833707
435833.984206873,1.53539885301143,3.11044789204994E-05,3.11044789204994E-08,0.242476239800453,-1.02436339855194,1.26683963835239,,,,0.000426673236220842,0.000441028863838375
435834.000406862,1.55159884202294,3.14326174735195E-05,3.14326174735195E-08,0.243526399135589,-1.02428710460662,1.26781350374221,,,,0.000431174450939911,0.000445530078557444
435834.018006846,1.56919882603688,3.1789112135354E-05,3.1789112135354E-08,0.244576573371887,-1.02457344532012,1.26915001869201,,,,0.000436064638345048,0.000450420265962581
435834.035806838,1.58699881803477,3.21496598120364E-05,3.21496598120364E-08,0.245588555932045,-1.0246307849884,1.27021934092044,,,,0.000441010422661679,0.000455366050279212
435834.052606817,1.60379879700486,3.24899554281599E-05,3.24899554281599E-08,0.246619626879692,-1.02451622486114,1.27113585174083,,,,0.000445678400934978,0.000460034028552511
435834.070406816,1.62159879604587,3.28505058615571E-05,3.28505058615571E-08,0.247688889503479,-1.02451622486114,1.27220511436462,,,,0.000450624223066627,0.00046497985068416
435834.084806792,1.63599877199158,3.31421822773085E-05,3.31421822773085E-08,0.248700857162475,-1.02440166473388,1.27310252189636,,,,0.000454625271293669,0.000468980898911202
435834.101606793,1.65279877302237,3.34824779265456E-05,3.34824779265456E-08,0.249731928110122,-1.02445888519287,1.27419081330299,,,,0.000459293250021202,0.000473648877638735
435834.119806769,1.67099874903215,3.38511287677619E-05,3.38511287677619E-08,0.25080120563507,-1.02459251880645,1.27539372444152,,,,0.000464350188858188,0.000478705816475721
435834.13900676,1.69019873999059,3.42400349924961E-05,3.42400349924961E-08,0.251832276582717,-1.0245543718338,1.27638664841651,,,,0.000469684979320934,0.000484040606938467
435834.156606745,1.70779872499406,3.45965330840812E-05,3.45965330840812E-08,0.252863347530365,-1.02464985847473,1.27751320600509,,,,0.000474575213773405,0.000488930841390938
435834.176006726,1.72719870600849,3.49894943013787E-05,3.49894943013787E-08,0.253894418478012,-1.02478349208831,1.27867791056633,,,,0.0004799656282768,0.000494321255894333
435834.195406723,1.74659870303003,3.53824504634572E-05,3.53824504634572E-08,0.254925489425659,-1.02476441860199,1.27968990802764,,,,0.000485355973435627,0.00049971160105316
435834.212606698,1.76379867800279,3.57308475457959E-05,3.57308475457959E-08,0.255937457084655,-1.02478349208831,1.28072094917297,,,,0.000490135082932728,0.000504490710550261
435834.230206694,1.78139867400751,3.60873490671316E-05,3.60873490671316E-08,0.256949454545974,-1.02485978603363,1.2818092405796,,,,0.000495025364432532,0.000509380992050065
435834.247806676,1.79899865604239,3.64438468399975E-05,3.64438468399975E-08,0.25809508562088,-1.02470707893371,1.28280216455459,,,,0.000499915594512997,0.00051427122213053
435834.268406659,1.81959863903467,3.68611103403899E-05,3.68611103403899E-08,0.259164333343505,-1.02482163906097,1.28398597240448,,,,0.0005056393736679,0.000519995001285433
435834.287606652,1.83879863203038,3.72500177663233E-05,3.72500177663233E-08,0.260233610868454,-1.02487897872924,1.2851125895977,,,,0.000510974180608001,0.000525329808225534
435834.306206628,1.85739860800095,3.76267708862821E-05,3.76267708862821E-08,0.261264681816101,-1.02474522590637,1.28600990772247,,,,0.000516142261814569,0.000530497889432102
435834.327006619,1.87819859903539,3.80480851717293E-05,3.80480851717293E-08,0.262276649475097,-1.02482163906097,1.28709828853607,,,,0.000521921607293955,0.000536277234911488
435834.344006606,1.89519858604763,3.83924322091043E-05,3.83924322091043E-08,0.263307720422744,-1.02466893196106,1.2879766523838,,,,0.000526645160618715,0.000541000788236248
435834.362806588,1.91399856802309,3.87732373173866E-05,3.87732373173866E-08,0.264357894659042,-1.02480256557464,1.28916046023368,,,,0.000531868824655509,0.000546224452273042
435834.385606579,1.93679855903611,3.92350658691591E-05,3.92350658691591E-08,0.265369862318038,-1.02487897872924,1.29024884104728,,,,0.000538203921387642,0.000552559549005175
435834.405406559,1.9565985390218,3.96361271056036E-05,3.96361271056036E-08,0.266381859779357,-1.0249171257019,1.29129898548126,,,,0.000543705447264796,0.000558061074882329
435834.424006544,1.97519852401456,4.00128824553556E-05,4.00128824553556E-08,0.267393827438354,-1.0248407125473,1.29223453998565,,,,0.000548873559058376,0.000563229186675909
435834.447806533,1.9989985130378,4.04949639911453E-05,4.04949639911453E-08,0.268539458513259,-1.02499341964721,1.29353287816047,,,,0.000555486474501307,0.00056984210211884
435834.472206512,2.02339849201962,4.09891968257725E-05,4.09891968257725E-08,0.269551426172256,-1.02501261234283,1.29456403851509,,,,0.000562266074427606,0.000576621702045139
435834.493006488,2.04419846803648,4.1410516558008E-05,4.1410516558008E-08,0.270563423633575,-1.02495527267456,1.29551869630813,,,,0.000568045494622881,0.000582401122240414
435834.51400648,2.06519846001174,4.18358846017056E-05,4.18358846017056E-08,0.27161356806755,-1.02501261234283,1.29662618041038,,,,0.000573880447211325,0.000588236074828858
435834.535006464,2.08619844401255,4.22612490380803E-05,4.22612490380803E-08,0.272663742303848,-1.02508890628814,1.29775264859199,,,,0.000579715350316602,0.000594070977934135
435834.557206443,2.10839842300629,4.27109189393619E-05,4.27109189393619E-08,0.273790299892425,-1.02516531944274,1.29895561933517,,,,0.000585883661719642,0.000600239289337175
435834.579206429,2.13039840903366,4.31565431095659E-05,4.31565431095659E-08,0.274821370840072,-1.02510797977447,1.29992935061454,,,,0.000591996476125733,0.000606352103743266
435834.601606421,2.15279840101721,4.36102660948203E-05,4.36102660948203E-08,0.275833338499069,-1.02522253990173,1.3010558784008,,,,0.000598220385388482,0.000612576013006015
435834.623006396,2.17419837601483,4.4043733201921E-05,4.4043733201921E-08,0.276864409446716,-1.02497434616088,1.3018387556076,,,,0.000604166436240343,0.000618522063857876
435834.649406372,2.20059835200664,4.45784788181384E-05,4.45784788181384E-08,0.277876377105712,-1.0252034664154,1.30307984352111,,,,0.000611501767052653,0.000625857394670186
435834.67260636,2.22379834001185,4.50484048422012E-05,4.50484048422012E-08,0.27892655134201,-1.02535617351532,1.30428272485733,,,,0.000617947940222239,0.000632303567839772
