time/s,reltime/s,C/mA.h,C/A.h,Ewe/V,Ece/V,Ewe-Ece/V,,soc_init (lookup in 0.2C),,Q/Q_max,soc_cell
512441.498729785,0.118799907970242,2.41049893167283E-05,2.41049893167283E-08,0.316312462091445,-1.01934695243835,1.3356594145298,,,,0.000330658289667055,0.000503798846569089
512441.500129785,0.120199907978531,2.43885821501413E-05,2.43885821501413E-08,0.317381739616394,-1.01934695243835,1.33672869205474,,,,0.000334548451990964,0.000507689008892998
512441.501529785,0.12159990798682,2.4672171096007E-05,2.4672171096007E-08,0.318527370691299,-1.01951873302459,1.33804610371589,,,,0.00033843856098775,0.000511579117889784
512441.503129784,0.123199907015078,2.49962697658273E-05,2.49962697658273E-08,0.319730281829834,-1.01955699920654,1.33928728103637,,,,0.000342884358927672,0.000516024915829706
512441.504329784,0.124399907013867,2.52393426265981E-05,2.52393426265981E-08,0.320799529552459,-1.01942336559295,1.34022289514541,,,,0.000346218691722882,0.000519359248624916
512441.505929785,0.125999908021186,2.55634469588597E-05,2.55634469588597E-08,0.321830600500106,-1.01938509941101,1.34121569991111,,,,0.000350664567336896,0.00052380512423893
512441.507129786,0.127199909009505,2.5806515213516E-05,2.5806515213516E-08,0.322995334863662,-1.01940429210662,1.34239962697029,,,,0.000353998836948093,0.000527139393850127
512441.508729785,0.128799907979555,2.6130613880025E-05,2.6130613880025E-08,0.32412189245224,-1.01934695243835,1.34346884489059,,,,0.000358444634842593,0.000531585191744627
512441.510129783,0.130199906008784,2.64141985873381E-05,2.64141985873381E-08,0.325152963399887,-1.01942336559295,1.34457632899284,,,,0.000362334685697368,0.000535475242599402
512441.51152978,0.131599902990274,2.66977938910325E-05,2.66977938910325E-08,0.3263940513134,-1.01936602592468,1.34576007723808,,,,0.000366224881907167,0.000539365438809201
512441.513129778,0.133199900970794,2.70218999882539E-05,2.70218999882539E-08,0.327425122261047,-1.01951873302459,1.34694385528564,,,,0.000370670781731878,0.000543811338633912
512441.514529775,0.134599898010492,2.73054917620287E-05,2.73054917620287E-08,0.328494399785995,-1.01944243907928,1.34793683886528,,,,0.000374560929520284,0.000547701486422318
512441.515929773,0.135999895981513,2.75890817675325E-05,2.75890817675325E-08,0.329506367444992,-1.01936602592468,1.34887239336967,,,,0.000378451053052572,0.000551591609954606
512441.51752977,0.137599892972503,2.79131758378611E-05,2.79131758378611E-08,0.330632925033569,-1.01946151256561,1.35009443759918,,,,0.000382896787899329,0.000556037344801363
512441.518929768,0.138999891001731,2.81967729164494E-05,2.81967729164494E-08,0.331663995981216,-1.01942336559295,1.35108736157417,,,,0.000386787008456096,0.00055992756535813
512441.520729765,0.140799888002221,2.85613880289925E-05,2.85613880289925E-08,0.332714140415191,-1.0196715593338,1.35238569974899,,,,0.000391788587503327,0.000564929144405361
512441.522129762,0.142199884983711,2.88449723786777E-05,2.88449723786777E-08,0.33372613787651,-1.01961421966552,1.35334035754203,,,,0.000395678633452369,0.000568819190354403
512441.523729761,0.143799884011969,2.91690682272116E-05,2.91690682272116E-08,0.334757208824157,-1.01951873302459,1.35427594184875,,,,0.000400124392691517,0.000573264949593551
512441.525329762,0.145399885019287,2.94931714965237E-05,2.94931714965237E-08,0.336036503314971,-1.01961421966552,1.35565072298049,,,,0.000404570253724605,0.000577710810626639
512441.526929763,0.146999885968398,2.98172790076997E-05,2.98172790076997E-08,0.337105751037597,-1.01955699920654,1.35666275024414,,,,0.000409016172945126,0.00058215672984716
512441.528529762,0.148599884996656,3.01413921746942E-05,3.01413921746942E-08,0.338232308626174,-1.01961421966552,1.3578465282917,,,,0.000413462169748892,0.000586602726650926
512441.530529762,0.150599884975236,3.05465318659941E-05,3.05465318659941E-08,0.339435219764709,-1.01951873302459,1.3589539527893,,,,0.000419019641508835,0.000592160198410869
512441.532129762,0.152199884993024,3.08706400791803E-05,3.08706400791803E-08,0.340504467487335,-1.01948058605194,1.35998505353927,,,,0.000423465570359126,0.00059660612726116
512441.533729762,0.153799885010812,3.11947394642564E-05,3.11947394642564E-08,0.341631025075912,-1.01957607269287,1.36120709776878,,,,0.000427911378110513,0.000601051935012547
512441.535529761,0.155599883990362,3.15593524542119E-05,3.15593524542119E-08,0.342662096023559,-1.01957607269287,1.36223816871643,,,,0.000432912928041316,0.00060605348494335
512441.537329762,0.15739988500718,3.1923968275388E-05,3.1923968275388E-08,0.343674063682556,-1.01959514617919,1.36326920986175,,,,0.000437914516809163,0.000611055073711197
512441.538929763,0.158999886014499,3.22480662398868E-05,3.22480662398868E-08,0.344686031341552,-1.01980519294738,1.36449122428894,,,,0.000442360305073893,0.000615500861975927
